id,poilon,poilat,Taxonomy,cat
61169,-1.4679320000000047,1.5438509999999965,Service,Other Personal Care Services
61172,-1.4547900000000027,1.9715320000000034,Service,Car Washes
61173,-1.3041699999999992,1.5372739999999965,Service,
61175,-1.451463000000004,1.9745959999999982,Service,
61184,-1.3615980000000008,1.6450770000000006,Service,"Hair, Nail, and Skin Care Services"
61187,-1.3482609999999937,1.6448740000000015,Transportation,Bus and Other Motor Vehicle Transit Systems
61192,-1.0526820000000043,1.6215880000000027,Service,Other Personal Care Services
61194,-1.2994259999999969,1.6419420000000002,Transportation,Bus and Other Motor Vehicle Transit Systems
61198,-1.4424080000000004,1.9597770000000025,Service,Gasoline Stations with Convenience Stores
61209,-1.1192039999999963,1.70026,Service,"Hair, Nail, and Skin Care Services"
61214,-1.3588780000000042,1.6231709999999993,Service,"Hair, Nail, and Skin Care Services"
61216,-1.161676,1.6940189999999973,Service,Beauty Salons
61219,-1.270268999999999,1.7578030000000027,Service,
61224,-1.1566470000000066,1.874600000000001,Service,"Hair, Nail, and Skin Care Services"
61226,-1.0176680000000005,1.9750470000000035,Grocery,Supermarkets and Other Grocery (except Convenience) Stores
61227,-1.4604889999999955,1.9775690000000026,Service,"Hair, Nail, and Skin Care Services"
61238,-1.3269769999999994,1.614493000000003,Transportation,Bus and Other Motor Vehicle Transit Systems
61244,-1.235032000000004,1.7919309999999982,Service,Gasoline Stations with Convenience Stores
61256,-1.3517329999999959,1.5960949999999983,Service,"Hair, Nail, and Skin Care Services"
61260,-1.3348369999999932,1.8913709999999995,Service,
61261,-1.3207259999999934,1.6312879999999979,Service,Gasoline Stations with Convenience Stores
61262,-1.288214999999994,1.5805429999999987,Service,"Hair, Nail, and Skin Care Services"
61277,-1.2977730000000065,1.659483999999999,Transportation,Bus and Other Motor Vehicle Transit Systems
61305,-1.354087000000007,1.6295429999999982,Transportation,Bus and Other Motor Vehicle Transit Systems
61308,-1.3032730000000043,1.662241999999999,Service,"Hair, Nail, and Skin Care Services"
61319,-1.114017000000004,1.7737550000000013,Transportation,Bus and Other Motor Vehicle Transit Systems
61326,-1.3202699999999936,1.6525549999999996,Transportation,Bus and Other Motor Vehicle Transit Systems
61340,-1.154161000000002,1.8783439999999985,Service,
61346,-1.1038520000000034,1.5247460000000004,Service,Other Personal Care Services
61352,-1.2301559999999938,1.7837510000000023,Service,Other Personal Care Services
61355,-1.2957590000000039,1.8062129999999996,Service,"Hair, Nail, and Skin Care Services"
61362,-1.3013890000000004,1.6500130000000013,Transportation,Bus and Other Motor Vehicle Transit Systems
61366,-1.327180999999996,1.6695720000000023,Service,
61370,-1.1741829999999993,1.860199999999999,Service,Gasoline Stations with Convenience Stores
61375,-1.323479000000006,1.6395320000000027,Service,
61376,-1.1085450000000066,1.847560999999999,Service,Gasoline Stations with Convenience Stores
61378,-1.2613910000000033,1.697654,Service,
61388,-1.1737099999999998,1.7117950000000022,Grocery,Convenience Stores
61398,-1.1453300000000013,1.687106,Service,Other Gasoline Stations
61405,-1.0070910000000026,1.5833140000000014,Service,Other Personal Care Services
61415,-1.3269810000000035,1.6145169999999993,Transportation,Bus and Other Motor Vehicle Transit Systems
61417,-1.4211150000000004,1.9089129999999983,Service,
61424,-1.211662000000004,1.7563170000000028,Service,
61429,-1.2445919999999973,1.6428030000000007,Transportation,Bus and Other Motor Vehicle Transit Systems
61436,-1.068557999999996,1.5028199999999998,Service,"Hair, Nail, and Skin Care Services"
61443,-1.3087289999999996,1.6440259999999967,Service,"Hair, Nail, and Skin Care Services"
61446,-1.262041999999994,1.6206079999999972,Service,"Hair, Nail, and Skin Care Services"
61449,-1.3566330000000022,1.6348839999999996,Transportation,Bus and Other Motor Vehicle Transit Systems
61462,-1.3494359999999972,1.5946489999999969,Service,"Hair, Nail, and Skin Care Services"
61470,-1.347520000000003,1.6365830000000017,Service,"Hair, Nail, and Skin Care Services"
61471,-1.4178820000000059,1.5739850000000004,Service,Other Gasoline Stations
61473,-1.3828299999999984,1.6839370000000002,Service,"Hair, Nail, and Skin Care Services"
61477,-1.3033879999999982,1.6658079999999984,Transportation,Bus and Other Motor Vehicle Transit Systems
61479,-1.423878000000002,1.5670929999999998,Service,Gasoline Stations with Convenience Stores
61483,-1.2096619999999945,1.591154000000003,Service,"Hair, Nail, and Skin Care Services"
61484,-1.4380749999999978,1.6966620000000034,Service,General Automotive Repair
61485,-1.1350269999999938,1.7867320000000007,Service,
61487,-1.1955499999999972,1.7201489999999993,Grocery,Supermarkets and Other Grocery (except Convenience) Stores
61489,-1.2159750000000003,1.7026790000000034,Service,"Hair, Nail, and Skin Care Services"
61491,-1.324186999999995,1.5968439999999973,Transportation,Bus and Other Motor Vehicle Transit Systems
61494,-1.024760999999998,1.8108920000000026,Service,Other Gasoline Stations
61495,-1.1559819999999945,1.7153350000000032,Grocery,Supermarkets and Other Grocery (except Convenience) Stores
61498,-1.049699000000004,1.8045100000000005,Service,Gasoline Stations with Convenience Stores
61502,-1.1536329999999992,1.6973150000000032,Service,"Hair, Nail, and Skin Care Services"
61503,-1.4767109999999946,1.5515550000000005,Service,Beauty Salons
61505,-1.1566159999999996,1.8745940000000019,Service,"Hair, Nail, and Skin Care Services"
61517,-1.132486,1.7075689999999994,Service,General Automotive Repair
61533,-1.1170919999999995,1.7865320000000011,Transportation,Bus and Other Motor Vehicle Transit Systems
61534,-1.1529969999999992,1.686557999999998,Grocery,Supermarkets and Other Grocery (except Convenience) Stores
61559,-1.2819680000000062,1.5453339999999969,Transportation,Bus and Other Motor Vehicle Transit Systems
61569,-1.2137299999999982,1.6179879999999969,Service,
61585,-1.2300249999999977,1.500836999999997,Service,Drycleaning and Laundry Services (except Coin-Operated)
61590,-1.074965000000006,1.7759969999999967,Grocery,Supermarkets and Other Grocery (except Convenience) Stores
61591,-1.3238110000000063,1.8921709999999976,Service,Other Personal Care Services
61592,-1.358857999999998,1.623035999999999,Service,Other Personal Care Services
61599,-1.2068179999999984,1.5909770000000023,Service,
61608,-1.3507299999999987,1.597951000000002,Service,Other Personal Care Services
61612,-1.231105999999997,1.5016290000000012,Service,
61619,-1.4359539999999953,1.693643999999999,Service,Other Personal Care Services
61624,-1.3734829999999931,1.6420790000000025,Service,Other Gasoline Stations
61627,-1.2319530000000043,1.7676840000000027,Service,"Hair, Nail, and Skin Care Services"
61628,-1.4455480000000023,1.9867229999999978,Service,"Hair, Nail, and Skin Care Services"
61638,-1.451818000000003,1.965397000000003,Service,General Automotive Repair
61640,-1.3233489999999932,1.643231,Service,Gasoline Stations with Convenience Stores
61654,-1.1133049999999969,1.7316009999999977,Transportation,Bus and Other Motor Vehicle Transit Systems
61664,-1.3382189999999952,1.5988090000000028,Transportation,Bus and Other Motor Vehicle Transit Systems
61668,-1.4263169999999974,1.5657119999999978,Grocery,Supermarkets and Other Grocery (except Convenience) Stores
61676,-1.3007549999999952,1.6373200000000026,Service,
61680,-1.0849050000000062,1.8727429999999998,Service,
61683,-1.1599659999999972,1.503543999999998,Service,"Hair, Nail, and Skin Care Services"
61699,-1.142951999999994,1.7036689999999979,Service,"Hair, Nail, and Skin Care Services"
61709,-1.4321379999999948,1.688170999999997,Service,"Hair, Nail, and Skin Care Services"
61710,-1.4204859999999968,1.6689560000000014,Service,"Hair, Nail, and Skin Care Services"
61716,-1.1751610000000028,1.7130030000000005,Service,
61720,-1.1324570000000023,1.7076259999999976,Service,Other Personal Care Services
61726,-1.0686900000000037,1.5030149999999978,Service,
61733,-1.1319230000000005,1.644370000000002,Service,Other Gasoline Stations
61738,-1.253422999999998,1.544395999999999,Service,
61744,-1.321602999999996,1.663927000000001,Service,Drycleaning and Laundry Services (except Coin-Operated)
61748,-1.071273000000005,1.5031919999999985,Service,"Hair, Nail, and Skin Care Services"
61755,-1.3332259999999962,1.6325140000000005,Service,"Hair, Nail, and Skin Care Services"
61765,-1.3201899999999966,1.8768019999999979,Service,"Hair, Nail, and Skin Care Services"
61769,-1.3131139999999988,1.6650509999999983,Transportation,Bus and Other Motor Vehicle Transit Systems
61774,-1.2985939999999943,1.6515899999999988,Transportation,Bus and Other Motor Vehicle Transit Systems
61787,-1.271320000000003,1.646766999999997,Grocery,Convenience Stores
61792,-1.0696740000000062,1.7708089999999999,Service,
61794,-1.3568839999999938,1.681443999999999,Service,"Hair, Nail, and Skin Care Services"
61804,-1.2250470000000035,1.5570120000000003,Service,
61815,-1.2019889999999975,1.589298999999997,Service,Gasoline Stations with Convenience Stores
61823,-1.119107999999997,1.5050960000000018,Service,Other Personal Care Services
61826,-1.1455160000000006,1.7027199999999993,Service,
61827,-1.1363010000000031,1.650734,Service,"Hair, Nail, and Skin Care Services"
61831,-1.2783579999999972,1.5730009999999979,Transportation,Bus and Other Motor Vehicle Transit Systems
61832,-1.3355650000000026,1.6338859999999968,Transportation,Bus and Other Motor Vehicle Transit Systems
61837,-1.3262770000000046,1.8865219999999994,Service,"Hair, Nail, and Skin Care Services"
61839,-1.231254000000007,1.7852379999999997,Service,"Hair, Nail, and Skin Care Services"
61844,-1.272724999999994,1.6310110000000009,Transportation,Bus and Other Motor Vehicle Transit Systems
61845,-1.1343509999999952,1.5030100000000033,Service,Gasoline Stations with Convenience Stores
61846,-1.3621399999999966,1.6224690000000024,Service,Beauty Salons
61856,-1.339539000000002,1.5790349999999975,Service,"Hair, Nail, and Skin Care Services"
61857,-1.1864810000000006,1.6896839999999997,Grocery,Supermarkets and Other Grocery (except Convenience) Stores
61859,-1.4393950000000046,1.5555919999999972,Service,"Hair, Nail, and Skin Care Services"
61860,-1.0654439999999994,1.5023940000000024,Service,Other Personal Care Services
61861,-1.1488760000000013,1.524720000000002,Service,
61871,-1.1182019999999966,1.689700000000002,Service,"Hair, Nail, and Skin Care Services"
61888,-1.3019689999999997,1.653806000000003,Grocery,Supermarkets and Other Grocery (except Convenience) Stores
61900,-1.0998189999999965,1.5209979999999987,Transportation,Bus and Other Motor Vehicle Transit Systems
61904,-1.3173149999999936,1.5913660000000007,Transportation,Bus and Other Motor Vehicle Transit Systems
61909,-1.308757,1.6432730000000006,Service,"Hair, Nail, and Skin Care Services"
61911,-1.1157869999999974,1.7717979999999969,Service,Gasoline Stations with Convenience Stores
61919,-1.1573669999999936,1.694968000000003,Transportation,Bus and Other Motor Vehicle Transit Systems
61920,-1.415423000000004,1.6950939999999974,Transportation,Bus and Other Motor Vehicle Transit Systems
61923,-1.2325289999999995,1.7872890000000012,Service,"Hair, Nail, and Skin Care Services"
61929,-1.3145370000000014,1.6305479999999974,Service,
61938,-1.2508789999999976,1.5161620000000013,Transportation,Bus and Other Motor Vehicle Transit Systems
61940,-1.4196019999999976,1.501097999999999,Service,
61944,-1.0886220000000009,1.5271410000000003,Transportation,Bus and Other Motor Vehicle Transit Systems
61946,-1.149479999999997,1.7009680000000031,Transportation,Bus and Other Motor Vehicle Transit Systems
61961,-1.2944030000000026,1.6252950000000013,Service,
61973,-1.3123259999999988,1.6652899999999988,Transportation,Bus and Other Motor Vehicle Transit Systems
61978,-1.2200600000000037,1.7705320000000029,Service,Beauty Salons
61996,-1.1951640000000054,1.5047909999999973,Grocery,Supermarkets and Other Grocery (except Convenience) Stores
61997,-1.143539000000004,1.6639740000000032,Service,Other Personal Care Services
62007,-1.3513980000000032,1.6358430000000013,Transportation,Bus and Other Motor Vehicle Transit Systems
62009,-1.0442309999999964,1.8555750000000018,Service,
62018,-1.2754580000000004,1.6459550000000007,Transportation,Bus and Other Motor Vehicle Transit Systems
62019,-1.2759130000000027,1.5689089999999979,Service,"Hair, Nail, and Skin Care Services"
62020,-1.3572790000000055,1.8614140000000035,Service,"Hair, Nail, and Skin Care Services"
62027,-1.0706310000000059,1.514133000000001,Transportation,Bus and Other Motor Vehicle Transit Systems
62031,-1.3171609999999987,1.6383999999999972,Service,
62034,-1.3642830000000004,1.9159059999999997,Service,
62040,-1.1394829999999985,1.6538830000000004,Service,"Hair, Nail, and Skin Care Services"
62043,-1.270034999999993,1.5623119999999986,Transportation,Bus and Other Motor Vehicle Transit Systems
62045,-1.3319800000000015,1.6330760000000026,Transportation,Bus and Other Motor Vehicle Transit Systems
62048,-1.3494869999999963,1.6191180000000003,Transportation,Bus and Other Motor Vehicle Transit Systems
62049,-1.3467469999999935,1.6016520000000014,Service,"Hair, Nail, and Skin Care Services"
62050,-1.3533900000000045,1.635589000000003,Grocery,Supermarkets and Other Grocery (except Convenience) Stores
62057,-1.194032000000007,1.5066460000000035,Service,Other Gasoline Stations
62061,-1.3185459999999978,1.6336590000000015,Service,Other Personal Care Services
62064,-1.1297189999999944,1.5000470000000021,Service,Automotive Glass Replacement Shops
62065,-1.1049979999999948,1.5220580000000012,Service,"Hair, Nail, and Skin Care Services"
62069,-1.3252609999999976,1.6312280000000001,Transportation,Bus and Other Motor Vehicle Transit Systems
62072,-1.324866,1.6545229999999975,Service,Other Gasoline Stations
62074,-1.0890849999999972,1.7777420000000035,Grocery,Convenience Stores
62075,-1.1625760000000014,1.5050219999999968,Transportation,Bus and Other Motor Vehicle Transit Systems
62081,-1.3696410000000014,1.8584320000000005,Grocery,Supermarkets and Other Grocery (except Convenience) Stores
62089,-1.1423280000000062,1.6564789999999974,Service,"Hair, Nail, and Skin Care Services"
62091,-1.2988399999999984,1.6499239999999986,Transportation,Bus and Other Motor Vehicle Transit Systems
