Taxonomy_a,Taxonomy_b,cat_a,cat_b,dep,dep_count,prod,dep_avg
Shopping,Shopping,Tobacco Stores,All Other Miscellaneous Store Retailers (except Tobacco Stores),0.07496797504044961,5,2640625,0.00028390239068572633
Shopping,Shopping,Tobacco Stores,All Other Specialty Food Stores,0.0086516991381626,1,2640625,3.2763831055763694e-05
Shopping,Shopping,Tobacco Stores,Automotive Parts and Accessories Stores,0.1338654887523671,13,2640625,0.000506946229594763
Shopping,Shopping,Tobacco Stores,"Beer, Wine, and Liquor Stores",0.2199198000719719,18,2640625,0.0008328323789707812
Shopping,Shopping,Tobacco Stores,Book Stores,0.0723264832035561,5,2640625,0.00027389910798979823
Shopping,Shopping,Tobacco Stores,Confectionery and Nut Stores,0.0534155394534367,5,2640625,0.00020228369970532242
Shopping,Shopping,Tobacco Stores,"Cosmetics, Beauty Supplies, and Perfume Stores",0.082281478910848,6,2640625,0.0003115985000174126
Shopping,Shopping,Tobacco Stores,Department Stores,0.0928922152619593,5,2640625,0.00035178117022280445
Shopping,Shopping,Tobacco Stores,Electronics Stores,0.4745060873343149,30,2640625,0.0017969461295500682
Shopping,Shopping,Tobacco Stores,Family Clothing Stores,0.2742401851367573,23,2640625,0.001038542712943933
Shopping,Shopping,Tobacco Stores,Fish and Seafood Markets,0.017268997018526,3,2640625,6.539738515891503e-05
Shopping,Shopping,Tobacco Stores,Floor Covering Stores,0.0210705730790865,1,2640625,7.979388621665894e-05
Shopping,Shopping,Tobacco Stores,Food (Health) Supplement Stores,0.0186757546237324,3,2640625,7.072475123780316e-05
Shopping,Shopping,Tobacco Stores,Fruit and Vegetable Markets,0.0466724160431093,4,2640625,0.00017674761105082812
Shopping,Shopping,Tobacco Stores,Furniture Stores,0.2023820354028515,15,2640625,0.0007664171754900885
Shopping,Shopping,Tobacco Stores,"Gift, Novelty, and Souvenir Stores",0.211187829666401,6,2640625,0.0007997645620502761
Shopping,Shopping,Tobacco Stores,"Hobby, Toy, and Game Stores",0.1608791931799869,11,2640625,0.0006092466487289445
Shopping,Shopping,Tobacco Stores,Household Appliance Stores,0.0576870719440859,3,2640625,0.0002184599174213904
Shopping,Shopping,Tobacco Stores,Jewelry Stores,0.271641642492093,11,2640625,0.0010287020780765652
Shopping,Shopping,Tobacco Stores,Malls,0.5261124547266366,37,2640625,0.0019923785267754283
Shopping,Shopping,Tobacco Stores,Meat Markets,0.0447194332517536,2,2640625,0.00016935169988829767
Shopping,Shopping,Tobacco Stores,Musical Instrument and Supplies Stores,0.16170379624365822,4,2640625,0.0006123694058931436
Shopping,Shopping,Tobacco Stores,Office Supplies and Stationery Stores,0.043989245265044094,4,2640625,0.00016658649094454568
Shopping,Shopping,Tobacco Stores,Optical Goods Stores,0.2287185638495096,15,2640625,0.0008661531412052434
Shopping,Shopping,Tobacco Stores,Other Clothing Stores,0.0259644877520346,2,2640625,9.832705420888842e-05
Shopping,Shopping,Tobacco Stores,Pet and Pet Supplies Stores,0.1377684528867948,9,2640625,0.0005217266854884536
Shopping,Shopping,Tobacco Stores,Pharmacies and Drug Stores,0.572517487489245,41,2640625,0.0021681135620894485
Shopping,Shopping,Tobacco Stores,"Sewing, Needlework, and Piece Goods Stores",0.0028847917341082,1,2640625,1.0924655087747029e-05
Shopping,Shopping,Tobacco Stores,Shoe Stores,0.10642740068470011,8,2640625,0.0004030386771491602
Shopping,Shopping,Tobacco Stores,Sporting Goods Stores,0.142205191035039,10,2640625,0.0005385285340971891
Shopping,Shopping,Tobacco Stores,Tire Dealers,0.0271501108670123,1,2640625,0.00010281698789874481
Shopping,Shopping,Tobacco Stores,Tobacco Stores,0.0476759091014241,2,2640625,0.00018054782144918003
Shopping,Shopping,Tobacco Stores,Used Merchandise Stores,0.10868909784387021,8,2640625,0.0004116036841424671
Shopping,Shopping,Tobacco Stores,Warehouse Clubs and Supercenters,0.1473891225695352,11,2640625,0.000558159990795873
Shopping,Shopping,Tobacco Stores,Women's Clothing Stores,0.017930203227624703,2,2640625,6.790136133538349e-05
Shopping,Shopping,Used Merchandise Stores,All Other General Merchandise Stores,0.5140472833819536,52,2640625,0.0019466879370677534
Shopping,Shopping,Used Merchandise Stores,All Other Health and Personal Care Stores,0.0019612320916921,1,2640625,7.427151116467124e-06
Shopping,Shopping,Used Merchandise Stores,All Other Home Furnishings Stores,0.21578070245117198,17,2640625,0.0008171576897559175
Shopping,Shopping,Used Merchandise Stores,All Other Miscellaneous Store Retailers (except Tobacco Stores),0.17798009986627758,4,2640625,0.0006740074787835364
Shopping,Shopping,Used Merchandise Stores,All Other Specialty Food Stores,0.0239426995444488,2,2640625,9.067057815649249e-05
Shopping,Shopping,Used Merchandise Stores,Automotive Parts and Accessories Stores,0.1432770747404504,21,2640625,0.0005425877386620606
Shopping,Shopping,Used Merchandise Stores,"Beer, Wine, and Liquor Stores",0.5407438744868535,49,2640625,0.002047787453678025
Shopping,Shopping,Used Merchandise Stores,Book Stores,0.25118948950131853,8,2640625,0.0009512501377564725
Shopping,Shopping,Used Merchandise Stores,Children's and Infants' Clothing Stores,0.0017481643006077,1,2640625,6.620267173898982e-06
Shopping,Shopping,Used Merchandise Stores,Clothing Accessories Stores,0.0047232628937359,2,2640625,1.7886912733674415e-05
Shopping,Shopping,Used Merchandise Stores,Confectionery and Nut Stores,0.0505557912180586,6,2640625,0.00019145388390270714
Shopping,Shopping,Used Merchandise Stores,"Cosmetics, Beauty Supplies, and Perfume Stores",0.2604376344923463,21,2640625,0.0009862726986692404
Shopping,Shopping,Used Merchandise Stores,Department Stores,0.134339741787927,12,2640625,0.0005087422174217353
Shopping,Shopping,Used Merchandise Stores,Electronics Stores,0.5770099088892251,66,2640625,0.0021851262821840477
Shopping,Shopping,Used Merchandise Stores,Family Clothing Stores,0.35807803989462683,37,2640625,0.0013560351806660425
Shopping,Shopping,Used Merchandise Stores,Fish and Seafood Markets,0.0071806673771464,1,2640625,2.7193059889785184e-05
Shopping,Shopping,Used Merchandise Stores,Food (Health) Supplement Stores,0.1256670817057304,13,2640625,0.0004758990076430027
Shopping,Shopping,Used Merchandise Stores,Fruit and Vegetable Markets,0.033120567697362,4,2640625,0.00012542700193083833
Shopping,Shopping,Used Merchandise Stores,Furniture Stores,0.8912243321228169,44,2640625,0.0033750507251988334
Shopping,Shopping,Used Merchandise Stores,"Gift, Novelty, and Souvenir Stores",0.1648361098423373,22,2640625,0.0006242314218881412
Shopping,Shopping,Used Merchandise Stores,"Hobby, Toy, and Game Stores",0.1338331382724345,24,2640625,0.0005068237189015272
Shopping,Shopping,Used Merchandise Stores,Household Appliance Stores,0.0872660936461373,5,2640625,0.00033047514753566787
Shopping,Shopping,Used Merchandise Stores,Jewelry Stores,0.1600588194231595,21,2640625,0.0006061399078746868
Shopping,Shopping,Used Merchandise Stores,Luggage and Leather Goods Stores,0.06479913778603599,4,2640625,0.0002453931845151659
Shopping,Shopping,Used Merchandise Stores,Malls,1.0742163662610087,85,2640625,0.004068038310100861
Shopping,Shopping,Used Merchandise Stores,Meat Markets,0.037635785241361096,8,2640625,0.0001425260506181722
Shopping,Shopping,Used Merchandise Stores,Men's Clothing Stores,0.0074748305191812,1,2640625,2.8307050486840046e-05
Shopping,Shopping,Used Merchandise Stores,Musical Instrument and Supplies Stores,0.0579111570385221,8,2640625,0.00021930852369617836
Shopping,Shopping,Used Merchandise Stores,"Nursery, Garden Center, and Farm Supply Stores",0.0100863748540017,1,2640625,3.81969225240301e-05
Shopping,Shopping,Used Merchandise Stores,Office Supplies and Stationery Stores,0.1087973790483506,11,2640625,0.0004120137431416827
Shopping,Shopping,Used Merchandise Stores,Optical Goods Stores,0.2710470576653831,33,2640625,0.0010264503958925752
Shopping,Shopping,Used Merchandise Stores,Other Clothing Stores,0.0106863296685913,2,2640625,4.0468940756795455e-05
Shopping,Shopping,Used Merchandise Stores,Pet and Pet Supplies Stores,0.1053935060886439,16,2640625,0.0003991233366670538
Shopping,Shopping,Used Merchandise Stores,Pharmacies and Drug Stores,1.1140310224540813,105,2640625,0.004218815706334982
Shopping,Shopping,Used Merchandise Stores,"Sewing, Needlework, and Piece Goods Stores",0.0246009524699119,5,2640625,9.316337030025808e-05
Shopping,Shopping,Used Merchandise Stores,Shoe Stores,0.133395061197075,14,2640625,0.0005051647287936568
Shopping,Shopping,Used Merchandise Stores,Sporting Goods Stores,0.44399406629814575,22,2640625,0.0016813976475196053
Shopping,Shopping,Used Merchandise Stores,Tire Dealers,0.0344164622174846,5,2640625,0.0001303345314744979
Shopping,Shopping,Used Merchandise Stores,Tobacco Stores,0.031085624789794798,8,2640625,0.00011772070926312823
Shopping,Shopping,Used Merchandise Stores,Used Merchandise Stores,0.8421840739209198,36,2640625,0.0031893361379253765
Shopping,Shopping,Used Merchandise Stores,Warehouse Clubs and Supercenters,0.2141089126496458,22,2640625,0.0008108266514542799
Shopping,Shopping,Used Merchandise Stores,Women's Clothing Stores,0.0539240775548216,5,2640625,0.00020420952446796345
Shopping,Shopping,Warehouse Clubs and Supercenters,All Other General Merchandise Stores,0.2693326708842721,54,2640625,0.001019958043585409
Shopping,Shopping,Warehouse Clubs and Supercenters,All Other Health and Personal Care Stores,0.0071236302245233,5,2640625,2.6977061205295334e-05
Shopping,Shopping,Warehouse Clubs and Supercenters,All Other Home Furnishings Stores,0.1200509265595462,27,2640625,0.00045463072779946493
Shopping,Shopping,Warehouse Clubs and Supercenters,All Other Miscellaneous Store Retailers (except Tobacco Stores),0.0220488316037777,13,2640625,8.349853388412858e-05
Shopping,Shopping,Warehouse Clubs and Supercenters,All Other Specialty Food Stores,0.0080219582861516,5,2640625,3.0379013628029727e-05
Shopping,Shopping,Warehouse Clubs and Supercenters,Automotive Parts and Accessories Stores,0.0513773628837862,26,2640625,0.00019456516121670514
Shopping,Shopping,Warehouse Clubs and Supercenters,"Beer, Wine, and Liquor Stores",0.1186303371839464,43,2640625,0.00044925098105163137
Shopping,Shopping,Warehouse Clubs and Supercenters,Book Stores,0.018422100496614,9,2640625,6.976416756114178e-05
Shopping,Shopping,Warehouse Clubs and Supercenters,Children's and Infants' Clothing Stores,0.0062556151012292,4,2640625,2.3689903341933065e-05
Shopping,Shopping,Warehouse Clubs and Supercenters,Clothing Accessories Stores,0.0043168581495509,3,2640625,1.6347865181731218e-05
Shopping,Shopping,Warehouse Clubs and Supercenters,Confectionery and Nut Stores,0.017825174982366,11,2640625,6.75036212349955e-05
Shopping,Shopping,Warehouse Clubs and Supercenters,"Cosmetics, Beauty Supplies, and Perfume Stores",0.1341475620857853,37,2640625,0.0005080144363011987
Shopping,Shopping,Warehouse Clubs and Supercenters,Department Stores,0.053087359922218996,26,2640625,0.00020104088964627314
Shopping,Shopping,Warehouse Clubs and Supercenters,Electronics Stores,0.35428833555235,92,2640625,0.0013416836375946984
Shopping,Shopping,Warehouse Clubs and Supercenters,Family Clothing Stores,0.3932927434552163,58,2640625,0.0014893926379369138
Shopping,Shopping,Warehouse Clubs and Supercenters,Fish and Seafood Markets,0.0035406553459330003,2,2640625,1.3408398943178227e-05
Shopping,Shopping,Warehouse Clubs and Supercenters,Food (Health) Supplement Stores,0.0627284703274358,15,2640625,0.00023755160360685744
Shopping,Shopping,Warehouse Clubs and Supercenters,Fruit and Vegetable Markets,0.005898393404171,7,2640625,2.2337111116387216e-05
Shopping,Shopping,Warehouse Clubs and Supercenters,Furniture Stores,0.1835391314524415,54,2640625,0.0006950594327193051
Shopping,Shopping,Warehouse Clubs and Supercenters,"Gift, Novelty, and Souvenir Stores",0.1110597749488471,27,2640625,0.000420581396255989
Shopping,Shopping,Warehouse Clubs and Supercenters,"Hobby, Toy, and Game Stores",0.08110622970574399,28,2640625,0.0003071478521400956
Shopping,Shopping,Warehouse Clubs and Supercenters,Household Appliance Stores,0.010639068960501,7,2640625,4.0289965294204975e-05
Shopping,Shopping,Warehouse Clubs and Supercenters,Jewelry Stores,0.095996450227828,53,2640625,0.00036353685293378656
Shopping,Shopping,Warehouse Clubs and Supercenters,Luggage and Leather Goods Stores,0.0067780590733766,2,2640625,2.566838939030192e-05
Shopping,Shopping,Warehouse Clubs and Supercenters,Malls,0.5121967323819165,98,2640625,0.0019396799332806307
Shopping,Shopping,Warehouse Clubs and Supercenters,Meat Markets,0.0016227410424864,3,2640625,6.145291521841988e-06
Shopping,Shopping,Warehouse Clubs and Supercenters,Men's Clothing Stores,0.0029355845906086997,3,2640625,1.1117006733666082e-05
Shopping,Shopping,Warehouse Clubs and Supercenters,Musical Instrument and Supplies Stores,0.0218544067927031,11,2640625,8.276225057591708e-05
Shopping,Shopping,Warehouse Clubs and Supercenters,"Nursery, Garden Center, and Farm Supply Stores",0.0013864622119932,1,2640625,5.250507785063006e-06
Shopping,Shopping,Warehouse Clubs and Supercenters,Office Supplies and Stationery Stores,0.046858095731285,19,2640625,0.00017745077673386037
Shopping,Shopping,Warehouse Clubs and Supercenters,Optical Goods Stores,0.5410546807015072,39,2640625,0.0020489644712956487
Shopping,Shopping,Warehouse Clubs and Supercenters,Other Clothing Stores,0.0075555362188813,8,2640625,2.861268153895877e-05
Shopping,Shopping,Warehouse Clubs and Supercenters,Pet and Pet Supplies Stores,0.0932946755106002,26,2640625,0.00035330528004014276
Shopping,Shopping,Warehouse Clubs and Supercenters,Pharmacies and Drug Stores,1.1128726693995548,157,2640625,0.004214429043879971
Shopping,Shopping,Warehouse Clubs and Supercenters,"Sewing, Needlework, and Piece Goods Stores",0.0089971123030504,5,2640625,3.407190457959915e-05
Shopping,Shopping,Warehouse Clubs and Supercenters,Shoe Stores,0.0512499828412338,28,2640625,0.00019408277525674337
Shopping,Shopping,Warehouse Clubs and Supercenters,Sporting Goods Stores,0.074044258957437,36,2640625,0.00028040429427668456
Shopping,Shopping,Warehouse Clubs and Supercenters,Tire Dealers,0.0172354589089224,12,2640625,6.527037693319725e-05
Shopping,Shopping,Warehouse Clubs and Supercenters,Tobacco Stores,0.0130177418567488,11,2640625,4.9297957327332735e-05
Shopping,Shopping,Warehouse Clubs and Supercenters,Used Merchandise Stores,0.059436543261244396,22,2640625,0.00022508513424376577
Shopping,Shopping,Warehouse Clubs and Supercenters,Warehouse Clubs and Supercenters,0.1247981339558611,28,2640625,0.0004726083179393557
Shopping,Shopping,Warehouse Clubs and Supercenters,Women's Clothing Stores,0.0374713339934665,18,2640625,0.00014190327666164826
Shopping,Shopping,Women's Clothing Stores,All Other General Merchandise Stores,0.1040238885739891,20,2640625,0.0003939366194517931
Shopping,Shopping,Women's Clothing Stores,All Other Health and Personal Care Stores,0.0304245983866474,4,2640625,0.00011521741400860553
Shopping,Shopping,Women's Clothing Stores,All Other Home Furnishings Stores,0.1556180136097178,24,2640625,0.0005893226550900556
Shopping,Shopping,Women's Clothing Stores,All Other Miscellaneous Store Retailers (except Tobacco Stores),0.06423908788224081,10,2640625,0.0002432722854712078
Shopping,Shopping,Women's Clothing Stores,All Other Specialty Food Stores,0.0098948125405396,1,2640625,3.7471479443463576e-05
Shopping,Shopping,Women's Clothing Stores,Automotive Parts and Accessories Stores,0.0141056864267312,4,2640625,5.341798410123058e-05
Shopping,Shopping,Women's Clothing Stores,"Beer, Wine, and Liquor Stores",0.0972279701041814,20,2640625,0.00036820059684423723
Shopping,Shopping,Women's Clothing Stores,Book Stores,0.1014567674073903,11,2640625,0.00038421497716408166
Shopping,Shopping,Women's Clothing Stores,Children's and Infants' Clothing Stores,0.023636310841467598,3,2640625,8.95102895771554e-05
Shopping,Shopping,Women's Clothing Stores,Clothing Accessories Stores,0.1446305995726039,12,2640625,0.000547713513174358
Shopping,Shopping,Women's Clothing Stores,Confectionery and Nut Stores,0.1671030327813353,16,2640625,0.000632816218816891
Shopping,Shopping,Women's Clothing Stores,"Cosmetics, Beauty Supplies, and Perfume Stores",0.3718370498581182,35,2640625,0.001408140307155004
Shopping,Shopping,Women's Clothing Stores,Department Stores,0.44558757158734397,32,2640625,0.0016874322237627225
Shopping,Shopping,Women's Clothing Stores,Electronics Stores,0.7447591914618095,65,2640625,0.0028203898374885095
Shopping,Shopping,Women's Clothing Stores,Family Clothing Stores,1.2042463961262289,117,2640625,0.004560459724975068
Shopping,Shopping,Women's Clothing Stores,Fish and Seafood Markets,0.0011143465342231,1,2640625,4.220010543803456e-06
Shopping,Shopping,Women's Clothing Stores,Food (Health) Supplement Stores,0.0176140113491602,4,2640625,6.6703948304512e-05
